id,Will_Buy_EV
668957,0.8542839994277159
668958,0.5386572263069188
668959,0.798273621545795
668960,0.38319718324603674
668961,0.7052260696302138
668962,0.15368756782786813
668963,0.5371646817019168
668964,0.7428940471994724
668965,0.4789545348273203
668966,0.12832474325734286
668967,0.3720974557788472
668968,0.6803594222723164
668969,0.8648688806613369
668970,0.24373865464404984
668971,0.6322953125054523
668972,0.7100320688415785
668973,0.16864836288389268
668974,0.5506832861664299
668975,0.9488828248496882
668976,0.4070334053341057
668977,0.6826328902784999
668978,0.0258600137487743
668979,0.984007767708526
668980,0.579407965216299
668981,0.4106550209197721
668982,0.7916962637531363
668983,0.9201570989388319
668984,0.53162738030017
668985,0.8280942593632992
668986,0.19289020870918552
668987,0.019742925836878124
668988,0.23363393364995064
668989,0.030498026667038887
668990,0.5040984956607613
668991,0.255800552044694
668992,0.330153539611475
668993,0.8899414106800758
668994,0.6312178133865605
668995,0.45992165990278155
668996,0.33979631574723196
668997,0.3632303687393351
668998,0.83732195511758
668999,0.8415689305617108
669000,0.15485513188703673
669001,0.6347829682696435
669002,0.07221526253528794
669003,0.2799394216441999
669004,0.45828716094789773
669005,0.33363316595189324
669006,0.7863558071123736
669007,0.6360188574559185
669008,0.36383276744681076
669009,0.9865277016864931
669010,0.7263093264845362
669011,0.07855766982702368
669012,0.7351039358483588
669013,0.39026000537388644
669014,0.34604834404039486
669015,0.5150769617302519
669016,0.7527302134549553
669017,0.8546936012366917
669018,0.919692327555824
669019,0.0006288842904550704
669020,0.822937840884109
669021,0.314385405362022
669022,0.4772562122475757
669023,0.3644900216700224
669024,0.08820229541719156
669025,0.48943312477536105
669026,0.8561243810434411
669027,0.2188848487809304
669028,0.8581657250733676
669029,0.35476810284362337
669030,0.8731095260860311
669031,0.023567911617016376
669032,0.9099401893422572
669033,0.3035427869533205
669034,0.33433871536198706
669035,0.6552711544434014
669036,0.1699168443422398
669037,0.7405323288120571
669038,0.591851059597796
669039,0.4592888324359409
669040,0.7082225347296134
669041,0.7676830872628424
669042,0.6474235355287171
669043,0.6932868643372847
669044,0.9868960222772019
669045,0.5914242543732618
669046,0.29253221714688504
669047,0.775682849974352
669048,0.2563003234800451
669049,0.01753418873507787
669050,0.014247115025595752
669051,0.4711881174298865
669052,0.6511113825195153
669053,0.9355596693315096
669054,0.3751670266705285
669055,0.18031011511981324
669056,0.3468386193997299
669057,0.6128063900394667
669058,0.20742733912363776
669059,0.8915917172358683
669060,0.12951129039574835
669061,0.8245477735011568
669062,0.5022465287834429
669063,0.4784150873605494
669064,0.940053564387185
669065,0.25901947510390094
669066,0.7219717975650014
669067,0.48567280010887354
669068,0.20324324512947928
669069,0.4060863450942349
669070,0.530090972219799
669071,0.08825955871319849
669072,0.9196631201342774
669073,0.08126401485146788
669074,0.9326390318629589
669075,0.28787078943787053
669076,0.9667412613279083
669077,0.031360360957668434
669078,0.2713942443582916
669079,0.8951857305868355
669080,0.9961449344141591
669081,0.9662606474486253
669082,0.3259567088086373
669083,0.16221275006891836
669084,0.889262416643694
669085,0.030746167616402222
669086,0.03401083850075548
669087,0.6219267476471799
669088,0.8359219879192242
669089,0.6270643226285981
669090,0.30054007558336326
669091,0.5343184760495654
669092,0.3455290660953132
669093,0.15601184348730335
669094,0.12966071235400653
669095,0.1083410742887452
669096,0.43562855278447576
669097,0.9060358863946456
669098,0.6862150741003102
669099,0.19045887406611278
669100,0.25409793733490127
669101,0.5404340983560793
669102,0.04826761954280091
669103,0.23755526553628942
669104,0.42046864476866114
669105,0.17269378269259625
669106,0.780423490164741
669107,0.3948847580529782
669108,0.773456316235767
669109,0.001100495165247007
669110,0.4518937017353466
669111,0.08685051871961923
669112,0.7140507239043727
669113,0.23373027975615118
669114,0.016759057964692868
669115,0.8304386347536911
669116,0.40638358382390405
669117,0.9728518238063169
669118,0.041748048476642784
669119,0.18506712123697094
669120,0.3689113343639098
669121,0.233716112237456
669122,0.4544231970436645
669123,0.9676375488098935
669124,0.7214131227514298
669125,0.8150362388378447
669126,0.8465781603860822
669127,0.409645637555789
669128,0.905361638128073
669129,0.5809087102323683
669130,0.6786338813069013
669131,0.15093488175705147
669132,0.4679716719416829
669133,0.0383422607311975
669134,0.2974455545048173
669135,0.011938332908773044
669136,0.09360301635545815
669137,0.37480474297817995
669138,0.9074778327185933
669139,0.7234372284704315
669140,0.02939480966322482
669141,0.5676528678756748
669142,0.11497384592299988
669143,0.7297475669205886
669144,0.3598594414647679
669145,0.09843850215129933
669146,0.8843582218717176
669147,0.03205847765475223
669148,0.373058962700343
669149,0.47265396707971147
669150,0.9213785065481155
669151,0.7146229032246809
669152,0.8775271398710964
669153,0.3736640483510195
669154,0.7260440868057131
669155,0.03341356941211777
669156,0.1291630346406301
669157,0.32631319987018925
669158,0.805615152963838
669159,0.5439248563183294
669160,0.64400605783558
669161,0.8443960484487265
669162,0.29680299123079446
669163,0.7484032927267589
669164,0.22739530517742548
669165,0.9798610466516152
669166,0.5913200568096563
669167,0.6843359586280539
669168,0.8818827096949796
669169,0.22819877098520086
669170,0.8559476709087801
669171,0.43858056118727995
669172,0.9489437172637845
669173,0.25599662910762083
669174,0.6993467936392727
669175,0.6929489376105746
669176,0.12016987064287733
669177,0.8533658674464617
669178,0.2820138115859595
669179,0.06103398459718534
669180,0.20709960184387116
669181,0.31603763116295785
669182,0.9770862369185996
669183,0.24592303478021152
669184,0.22476171699160072
669185,0.716787637269647
669186,0.30798395511060084
669187,0.21048085814684667
669188,0.8768790980245733
669189,0.9796298299548802
669190,0.5118565381702964
669191,0.6595646105153697
669192,0.7167776222995348
669193,0.732091000136092
669194,0.6581772405442281
669195,0.5075340491536129
669196,0.19751447285314985
669197,0.6202222136922438
669198,0.25829222077600317
669199,0.6663317642050312
669200,0.9706771794773372
669201,0.5286832233547708
669202,0.9681184767474728
669203,0.11836860673271196
669204,0.6777195878159339
669205,0.3958655621120072
669206,0.1926895603532807
669207,0.39549123951830434
669208,0.6719301324977057
669209,0.6469251599080158
669210,0.8462976714322106
669211,0.7611103705538942
669212,0.35007526930498906
669213,0.8189079495133842
669214,0.43547131426417884
669215,0.007921283032826071
669216,0.9308721398885442
669217,0.2931688482086464
669218,0.673019670517952
669219,0.07106218005311074
669220,0.5728395406373987
669221,0.3593763500144816
669222,0.5759235233153389
669223,0.6716107701058376
669224,0.10765154185175752
669225,0.6466746809691141
669226,0.6833943420653171
669227,0.4062186683230334
669228,0.3389804620844398
669229,0.16858551632928664
669230,0.9525980298076219
669231,0.625466184645341
669232,0.19667712364475123
669233,0.6284900775026084
669234,0.6843581520809852
669235,0.6398268142973295
669236,0.4144626637028869
669237,0.49152248482923955
669238,0.9244181023201928
669239,0.6977699767247907
669240,0.9799653837966856
669241,0.3526632143517663
669242,0.30285548781977245
669243,0.811399862512257
669244,0.21853648833971337
669245,0.04985019419271315
669246,0.2786484675699914
669247,0.46562220182781927
669248,0.289301708826085
669249,0.8507808187150829
669250,0.5437771791283835
669251,0.3338828074020051
669252,0.0431076068408876
669253,0.8825762202037191
669254,0.391445854604967
669255,0.783874921049234
669256,0.409122311748223
669257,0.6743052856011251
669258,0.9533038932760118
669259,0.6074986652522412
669260,0.10599498902540733
669261,0.7863677413276291
669262,0.26042729375966167
669263,0.3607640689392856
669264,0.12020064835590483
669265,0.2921481238506339
669266,0.6388199782950822
669267,0.9653995693911805
669268,0.20477989747741399
669269,0.7784647434667151
669270,0.9716140851656309
669271,0.4076002456633784
669272,0.9564569687791158
669273,0.06500895066144168
669274,0.03176640343928729
669275,0.4356251330385838
669276,0.33048979136060525
669277,0.3098724225410108
669278,0.3206821346193439
669279,0.3945062131199598
669280,0.32339500507727575
669281,0.17788492206119952
669282,0.34173203150353665
669283,0.1631176218109997
669284,0.9057689717382429
669285,0.9787019970618103
669286,0.7067323630095159
669287,0.4037226027755774
669288,0.5061695356473614
669289,0.616052636170443
669290,0.6525177006745275
669291,0.608578851314334
669292,0.7223883086564935
669293,0.44153274406691534
669294,0.1999773878026737
669295,0.5917070813166719
669296,0.07162581000868895
669297,0.4840499562063154
669298,0.8541203052646639
669299,0.0651020514985815
669300,0.5886832233547707
669301,0.37629882297929657
669302,0.5190370972638543
669303,0.36792557516287416
669304,0.1320314337459129
669305,0.8768759923369775
669306,0.29605124035579317
669307,0.0352552770517603
669308,0.019899640926681346
669309,0.8621875905098563
669310,0.9223147143290843
669311,0.0182587910151411
669312,0.06766567447508645
669313,0.745163257970974
669314,0.32204563615997434
669315,0.7852918822909506
669316,0.2349598528811359
669317,0.2971094423371521
669318,0.2981619563738131
669319,0.9285273806491237
669320,0.4876718509549117
669321,0.9575792735482656
669322,0.37301331956129546
669323,0.8632029758768333
669324,0.1866189879645882
669325,0.34523311849419513
669326,0.059374989095198054
669327,0.30456595398697006
669328,0.9741250859298394
669329,0.8690970475030622
669330,0.2649100571935053
669331,0.47334569792477255
669332,0.1931261711757296
669333,0.9283755160152285
669334,0.5458293058264794
669335,0.7547628336433205
669336,0.8852804017154563
669337,0.12985822012694934
669338,0.5627215245087605
669339,0.5700532154335226
669340,0.40986170966357377
669341,0.3120613390747843
669342,0.5471915162385587
669343,0.8226216888659356
669344,0.682305676429227
669345,0.9573186051624205
669346,0.5404368899853789
669347,0.7102334500001746
669348,0.19928583143444384
669349,0.6872842681220361
669350,0.2541218755561449
669351,0.13647242742636206
669352,0.5189856963893764
669353,0.14619832432451296
669354,0.2283475997222329
669355,0.6693533190727604
669356,0.7017610993436181
669357,0.905906110527583
669358,0.6781540700210419
669359,0.7949781729484142
669360,0.3810314721308158
669361,0.7697080653660001
669362,0.16472036598260115
669363,0.5045221603023334
669364,0.7309204350754264
669365,0.6974533012761236
669366,0.6547744189049136
669367,0.3613071804195121
669368,0.9375804599907178
669369,0.229068189035178
669370,0.002560412602810473
669371,0.3081503362168538
669372,0.20804303296565252
669373,0.30374113221505317
669374,0.26835307829473326
669375,0.9933636690383885
669376,0.8472815462834691
669377,0.188130515648827
669378,0.11050298180904558
669379,0.6659519979341944
669380,0.4101525625412202
669381,0.5344572549211191
669382,0.8075541139892034
669383,0.40542588049732875
669384,0.16989461599394218
669385,0.656429122276853
669386,0.9059078552958953
669387,0.5760098893467938
669388,0.15950713784716528
669389,0.2624814792843659
669390,0.6067314208346274
669391,0.44402298208820856
669392,0.18807723042457192
669393,0.012522655816534122
669394,0.2892203677273695
669395,0.09847908546224148
669396,0.3208290441112325
669397,0.3535425077903905
669398,0.2903445568462964
669399,0.4477413625244704
669400,0.2904597464502689
669401,0.9653624058261303
669402,0.2600743271301004
669403,0.9260196949447084
669404,0.8675292684884375
669405,0.6304666906281515
669406,0.9450106256390214
669407,0.46758642709834564
669408,0.29951090654671964
669409,0.19009962627062754
669410,0.031123351630137037
669411,0.7578913079132221
669412,0.068943926635982
669413,0.17124196098000147
669414,0.5884897983396785
669415,0.9806467856133385
669416,0.4571601104089388
669417,0.4312482770412917
669418,0.41368076323145053
669419,0.9742211179777438
669420,0.7856530842269456
669421,0.6904715759794258
669422,0.016209072097316195
669423,0.8147093390468679
669424,0.05391861004777176
669425,0.7475653502971341
669426,0.5322817382079834
669427,0.9326674715864481
669428,0.5326932941574688
669429,0.8959366788684131
669430,0.2798993966591176
669431,0.641059074365515
669432,0.6961904030763755
669433,0.20554047688007512
669434,0.5335030760265345
669435,0.13342009484560546
669436,0.5369391529498798
669437,0.9276371649608648
669438,0.6518278192838773
669439,0.7169090382488109
669440,0.9146636610124541
669441,0.7195169783404463
669442,0.42365867446461786
669443,0.9400526571076627
669444,0.6956545498323279
669445,0.09299374326083239
669446,0.41712643638051305
669447,0.8616315677441193
669448,0.02461930900195763
669449,0.6446263927613052
669450,0.6781854758506618
669451,0.06504712619211296
669452,0.9076645229280004
669453,0.9928894759064943
669454,0.7314234517798381
669455,0.5833789881041697
669456,0.8954262643463575
669457,0.9736072386947737
669458,0.4206470647762684
669459,0.5390387024507016
669460,0.9011368561368737
669461,0.5118921314438656
669462,0.9729780403460224
669463,0.5720623510404054
669464,0.5054218326348445
669465,0.25520394596801493
669466,0.8999223229147401
669467,0.11317411740894927
669468,0.44117318221313395
669469,0.571065355531439
669470,0.3676961381298177
669471,0.001579154904020295
669472,0.44258211752061444
669473,0.3631170983805061
669474,0.5523318828492765
669475,0.4355144798322231
669476,0.3861957769627771
669477,0.4014481576991391
669478,0.7804301202843273
669479,0.889725757316686
669480,0.9629054230888681
669481,0.7071420695045905
669482,0.9734995166991774
669483,0.4286252621514389
669484,0.7772402999605682
669485,0.5859382142645279
669486,0.31028101238436545
669487,0.35868580561187285
669488,0.18283221261048746
669489,0.3798422031538432
669490,0.693070094322175
669491,0.8141695426264346
669492,0.9057172219101026
669493,0.3517296935139983
669494,0.7420663989028897
669495,0.6649665178960886
669496,0.5304388441258885
669497,0.711424568431558
669498,0.590048853512742
669499,0.6617528640371846
669500,0.20507008734310173
669501,0.6385836319795095
669502,0.43658594205275486
669503,0.5643215119464287
669504,0.8935186393598793
669505,0.5675937900206232
669506,0.5707524487823262
669507,0.6724152129838679
669508,0.07843947922155417
669509,0.6149764630754682
669510,0.24485115381528488
669511,0.3666263159914995
669512,0.8744480076490643
669513,0.5742989695398348
669514,0.3516816076993136
669515,0.7623609157939917
669516,0.13318559798444365
669517,0.8620807060030498
669518,0.28109822696644116
669519,0.6310606097616297
669520,0.13760265344364922
669521,0.9293405473687149
669522,0.08797833695663554
669523,0.5060104476726536
669524,0.9989287122562995
669525,0.900600444566966
669526,0.3644207543680275
669527,0.7842213971406737
669528,0.9277708491089469
669529,0.6208022444699569
669530,0.10324338471094424
669531,0.5022556364740326
669532,0.941241612026339
669533,0.1969264161412006
669534,0.4132796758918384
669535,0.511719224904125
669536,0.5417438261373272
669537,0.4678141891538223
669538,0.9750746586360797
669539,0.755667147059542
669540,0.05175527181745536
669541,0.38195654828995257
669542,0.5606059580348326
669543,0.9209333463609368
669544,0.965239504346218
669545,0.5471683457153724
669546,0.009413618265630506
669547,0.9443960135533602
669548,0.6185861793412454
669549,0.9425672520945945
669550,0.8860717588311449
669551,0.5690556615986964
669552,0.44275935108576936
669553,0.9441988198387137
669554,0.654937450056007
669555,0.6862272176877633
669556,0.0765341922246145
669557,0.05137013166021684
669558,0.6626503379616221
669559,0.7925985881334818
669560,0.5501680909791988
669561,0.41965750198031204
669562,0.9202371489089964
669563,0.6901438038042929
669564,0.3336659327007967
669565,0.7818171064064403
669566,0.6974143231520287
669567,0.8037635699355483
669568,0.9426816740005095
669569,0.24993502482805308
669570,0.24405421344099718
669571,0.9822706414815178
669572,0.4052642451608851
669573,0.12935373781715526
669574,0.6180450220015284
669575,0.6827387977150514
669576,0.6424574014816573
669577,0.6053836919995395
669578,0.3183723405369001
669579,0.3283635469046065
669580,0.7062615198327814
669581,0.14738480167218596
669582,0.007012607695824072
669583,0.3938258232689282
669584,0.14091038520994797
669585,0.6244606048762785
669586,0.5007072941784061
669587,0.7678764424872022
669588,0.46322803074979674
669589,0.6501295315994989
669590,0.9487947838406537
669591,0.10947252164385092
669592,0.01968492973818007
669593,0.1396804631313008
669594,0.4693913550219667
669595,0.29018023456665193
669596,0.45881062633692876
669597,0.7127019831036636
669598,0.19788474758436825
669599,0.683642552805413
669600,0.5232626120577448
669601,0.5676033513509742
669602,0.9127955026851984
669603,0.5356666236290484
669604,0.8650342149066026
669605,0.8638115510641342
669606,0.6641712524993806
669607,0.28632625073716456
669608,0.6670454442354601
669609,0.12733305184404564
669610,0.5707601606582662
669611,0.545776683614183
669612,0.04111968761668139
669613,0.9222670123634283
669614,0.9943416814681179
669615,0.4410645180426492
669616,0.22260591616039305
669617,0.9209628329454131
669618,0.54190389118229
669619,0.633487722065387
669620,0.29281162434440333
669621,0.5223267881258048
669622,0.24737108779325195
669623,0.3612959441115814
669624,0.7168861468885547
669625,0.4703159775413423
669626,0.7484240903650404
669627,0.6020186969372336
669628,0.8805470546566121
669629,0.28358497545110983
669630,0.53937812967816
669631,0.8023871920047736
669632,0.681712804156736
669633,0.5655033831057573
669634,0.43132033597258623
669635,0.788378028481598
669636,0.9331922978947627
669637,0.54125916439556
669638,0.36454456312746236
669639,0.5466399251843347
669640,0.874419393448744
669641,0.11068803193623919
669642,0.38890976407242883
669643,0.9971058481144288
669644,0.5349101967749703
669645,0.5647341496522676
669646,0.2702222136922438
669647,0.12434304238740138
669648,0.7728789724012548
669649,0.15528839275432615
669650,0.7714225096049496
669651,0.7536022137620345
669652,0.6309612975492984
669653,0.6873393330099696
669654,0.6678247624497944
669655,0.5976025138621843
669656,0.6301291826458365
669657,0.5862591818432431
669658,0.2682455656713345
669659,0.8931567395165597
669660,0.719842901061168
669661,0.7478736159625363
669662,0.12454592404674583
669663,0.41579343338998015
669664,0.6214093191565093
669665,0.9560791915441549
669666,0.11766745413876491
669667,0.581745221951977
669668,0.7739750707503551
669669,0.3800132253438066
669670,0.7627518485820268
669671,0.5263909118508154
669672,0.14347093739422342
669673,0.005229245108542037
669674,0.7941043929776566
669675,0.7227003430214503
669676,0.3474419253867279
669677,0.4530610913176839
669678,0.3034858377156097
669679,0.5145635811020655
669680,0.3720655265187336
669681,0.5745634066252342
669682,0.22974418207006292
669683,0.010194262503882109
669684,0.5670152946390249
669685,0.5671185500277418
669686,0.23669903793475267
669687,0.1685572161872625
669688,0.8694897250594094
669689,0.20262489923962998
669690,0.9622507162273921
669691,0.7367352942202805
669692,0.40897501840730566
669693,0.05520272463019636
669694,0.6782989904770546
669695,0.5117450474751458
669696,0.5010634013909293
669697,0.5672493029650593
669698,0.5842650512438453
669699,0.5491633486989262
669700,0.2985780836162766
669701,0.6231515052116229
669702,0.34995404280265624
669703,0.16685058851035173
669704,0.8067041675535906
669705,0.8247824448391499
669706,0.7619297486486769
669707,0.2858191861702684
669708,0.12357925261104578
669709,0.5887455464788831
669710,0.8260229402137691
669711,0.5943033663559816
669712,0.3057932240177827
669713,0.8851243147422454
669714,0.9310056844551612
669715,0.8465311563277512
669716,0.044694019981086706
669717,0.2743543833814308
669718,0.10171266457527105
669719,0.715625028352485
669720,0.039249435567451
669721,0.6045839599959522
669722,0.26840036151599433
669723,0.2705531264503387
669724,0.7538153895544211
669725,0.5926828953383281
669726,0.25207386651126595
669727,0.5580166520687718
669728,0.5097337134601896
669729,0.21588311448122804
669730,0.2708638696867443
669731,0.317464223525758
669732,0.5806617208300909
669733,0.3540277278580177
669734,0.32117604363316593
669735,0.8023021519972362
669736,0.14499146808295327
669737,0.007957260155423961
669738,0.26277316965080205
669739,0.05445718513038654
669740,0.3278659040865963
669741,0.2643988749733923
669742,0.7247625195850244
669743,0.38677029427262355
669744,0.28144044582319916
669745,0.23937963017890856
669746,0.7075968957082189
669747,0.23513412034016004
669748,0.7613748774300261
669749,0.11336052845542641
669750,0.9183180084516578
669751,0.17745497625370327
669752,0.11298170435947812
669753,0.560122692107715
669754,0.041552983379337056
669755,0.057230843316316025
669756,0.8754551577096077
669757,0.9952514385614735
669758,0.1671466407975685
669759,0.29485698134144767
669760,0.4991388172564565
669761,0.9689511848721608
669762,0.11378625192360707
669763,0.5465722979645533
669764,0.5019429042017511
669765,0.6351485670217851
669766,0.19101391976159487
669767,0.3446695932247157
669768,0.0558379598773079
669769,0.9437166007725835
669770,0.7972937596616545
669771,0.43127012154056066
669772,0.9670709527481847
669773,0.3300734198505781
669774,0.2557930844363177
669775,0.07109487701128167
669776,0.1966469391529499
669777,0.2369694770231461
669778,0.6777981023899837
669779,0.9550352966629562
669780,0.7307566711216418
669781,0.23578865272480468
669782,0.12914153909502357
669783,0.04297085190057612
669784,0.5339570298460068
669785,0.14624110604352847
669786,0.2711730775270352
669787,0.5866269092127256
669788,0.782677730824124
669789,0.6419690059357017
669790,0.2504249557701233
669791,0.06530151341203401
669792,0.9208241587599584
669793,0.832048288207809
669794,0.11994556322865887
669795,0.5659034933751147
669796,0.5168854489812298
669797,0.9699463309267162
669798,0.06745710487104419
669799,0.9242077530524722
669800,0.9382137062019534
669801,0.16596208269503893
669802,0.7203554790959309
669803,0.605781987709852
669804,0.7201978567266053
669805,0.15713756800234496
669806,0.023279850368669544
669807,0.8205907087597838
669808,0.5996212107994179
669809,0.056638948114079934
669810,0.6086453618823956
669811,0.1723923914143441
669812,0.39661999993020924
669813,0.40179212132420933
669814,0.649527097996657
669815,0.8923353025951685
669816,0.3161167389582337
669817,0.030761765845113427
669818,0.2673604098111812
669819,0.8793230298948602
669820,0.8970918899679312
669821,0.030702757780794288
669822,0.3964131750944792
669823,0.6415673951655959
669824,0.6574441586901676
669825,0.16509953903221192
669826,0.6788463591919629
669827,0.18343890344801114
669828,0.12422059454725008
669829,0.38472570497363656
669830,0.4064356128149743
669831,0.43468983253713744
669832,0.5621725855023711
669833,0.9769158428452287
669834,0.9867154736522538
669835,0.66858799390029
669836,0.9607529722128199
